Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),EE_z
304,-125466.882812,105828.445312,700416.937500,72164.632812,-176505.859375,43486.933594,-0.422951
305,-234604.234375,-106036.718750,-211475.828125,28388.882812,26038.898438,-39096.773438,0.251448
306,-29855236.000000,3449410.000000,6465290.500000,-776385.937500,-238888.765625,-3000398.000000,-0.246483
307,-13781306.000000,-30154654.000000,10166819.000000,-4614775.500000,1474235.750000,-2635650.500000,0.018675
308,-3479324.500000,20181700.000000,-2033355.625000,304641.968750,738086.437500,5441630.500000,0.360904
309,225968.015625,164615.750000,288332.031250,-15271.682617,-66564.734375,51796.851562,-0.259150
310,-842564.187500,-261747.578125,110567.195312,-76512.515625,185492.046875,-142887.203125,0.610664
311,-101833.523438,-82614.703125,379986.812500,51557.972656,-80780.468750,-2347.875977,-0.025450
312,-1297994.500000,1254529.500000,-5714626.000000,-228634.468750,-185883.203125,-178726.968750,0.551261
313,1012890.250000,-253250.781250,-553732.687500,-37687.230469,63187.765625,-83884.468750,0.639089
314,731129.250000,-81559.109375,584274.500000,-80387.015625,132169.187500,116811.539062,0.292389
315,612226.187500,468909.187500,631317.625000,-50807.007812,191144.625000,-88202.312500,-0.578259
316,-1266775.125000,-101796.515625,2389297.250000,-723942.250000,403795.000000,-389994.562500,-0.195594
317,77283904.000000,5099328.500000,2402089.000000,275841.062500,-7916319.000000,12334673.000000,0.688174
318,-49284.894531,-61473.335938,25839.212891,-9543.857422,11937.791992,13397.427734,0.283663
319,-10505917.000000,-13205588.000000,23038422.000000,517972.062500,8884639.000000,6312820.000000,0.504283
320,246388.140625,-128009.570312,-579417.250000,-120326.914062,58286.164062,-55995.281250,-0.110190
321,424354.093750,-1030949.375000,483885.531250,-108316.281250,47994.578125,250436.953125,0.365097
322,93158.554688,-211396.875000,23287.361328,18713.587891,16162.939453,45197.570312,-0.705695
323,265894.937500,332138.500000,66579.867188,52155.101562,-92200.968750,50541.753906,-0.268167
324,-36615452.000000,11207583.000000,-18618098.000000,1352365.625000,-4274289.000000,-4479875.500000,-0.034888
325,-31799.892578,-31545.757812,-8008.846680,-10800.819336,12337.391602,-6593.010742,-0.509234
326,-165689.250000,12701.062500,-80402.734375,2361.672607,37005.988281,16130.505859,-0.100793
327,-52531.125000,123737.445312,-69150.000000,38037.207031,-9693.782227,-30186.441406,0.440703
328,725091.437500,-850947.125000,-334069.500000,70967.781250,-38970.253906,268571.093750,-0.536971
329,694438.687500,-1384530.625000,1393313.625000,73765.273438,185844.375000,150878.546875,-0.568570
330,68595.078125,1467660.500000,-695283.125000,-104061.375000,-163164.156250,-348772.843750,0.720001
331,535361.062500,-708086.250000,1478989.125000,-274041.562500,-243779.468750,-13012.275391,-0.481288
332,11113850.000000,53843204.000000,-17873192.000000,-8033240.500000,7772450.000000,13087617.000000,-0.300429
333,-98623.117188,896219.000000,558684.625000,-300222.250000,-75029.289062,37077.265625,-0.028284
334,87951.921875,-23917.710938,211451.812500,43059.726562,-34065.835938,-22700.654297,0.045954
335,399797344.000000,118274432.000000,371911168.000000,-39301012.000000,-32228194.000000,24619120.000000,0.786937
336,2420409.750000,-136489.750000,3505629.500000,672391.375000,-157766.546875,-410594.156250,-0.205440
337,-71774440.000000,47551012.000000,34385080.000000,394355.750000,1112549.875000,-2060593.250000,0.009006
338,-294143.468750,-141061.203125,-67505.414062,-21789.486328,7712.396484,72933.132812,0.757684
339,357157.531250,-612092.000000,-81840.148438,-12669.718750,-123.418449,-130410.531250,-0.204293
340,-114354.242188,216010.546875,153659.046875,32796.554688,14656.834961,-3411.830811,-0.677628
341,-125336.898438,250559.843750,-306229.281250,13925.110352,-35257.269531,-45597.160156,0.026795
342,-181561.750000,1215962.500000,682619.687500,320635.875000,-11701.371094,117218.414062,0.104919
343,2899376.500000,-3088910.250000,-1117448.125000,1163822.125000,1106242.125000,-472299.687500,0.285044
344,93313.656250,-27286.857422,-82208.500000,15462.516602,24143.195312,10167.277344,0.088148
345,-60784.578125,-22357.115234,11099.564453,-6316.101562,7086.588379,-16608.937500,0.933021
346,-56144.406250,-1110112.375000,-506080.031250,-138728.484375,91118.484375,-192253.687500,0.228316
347,-27359.960938,-62461.453125,-9161.552734,14821.118164,-2933.828125,-3902.607422,-0.478924
348,2750705.000000,-41923252.000000,-1612852.125000,11583127.000000,1332419.500000,5035433.000000,0.039314
349,-1610028.000000,291515.250000,-287016.718750,90708.718750,460178.031250,6810.775391,-0.521719
350,111063496.000000,24266600.000000,54639288.000000,2346209.250000,-15415800.000000,4567823.500000,0.837981
351,26667.367188,25953.462891,-108978.335938,4976.151367,9939.399414,4358.887695,0.074696
352,-2426030.500000,5165502.000000,171525.093750,126595.921875,48718.847656,-6209.553711,-0.610742
353,-13246237.000000,-10775656.000000,7682636.000000,406729.531250,800895.812500,2174279.500000,0.684911
354,-752198.250000,874497.750000,911911.937500,308725.187500,19844.316406,231069.093750,-0.180977
355,-1510733.250000,-841701.437500,48049.921875,178931.859375,-321026.437500,125410.796875,-0.111937
356,942855.625000,2819001.750000,3675996.750000,132631.781250,711464.750000,-572490.500000,-0.078652
357,-5320137.500000,3712719.000000,358075.687500,-522581.656250,-655163.375000,-358475.062500,0.534790
358,334.083252,-59139.132812,-153719.687500,-35065.988281,-14291.035156,5678.009277,0.202364
359,-49129756.000000,-2625173.500000,19623736.000000,-3873345.750000,4161628.250000,-10032337.000000,0.589042
360,-312146.062500,127582.179688,221828.078125,-10968.665039,-71738.218750,26474.234375,0.186933
361,-30011628.000000,2521621.750000,-4809406.500000,460799.687500,6420854.000000,-321406.281250,-0.575981
362,-117592.226562,-15588.930664,-393128.906250,-36910.289062,78535.210938,881.489502,0.193153
363,-48724.015625,3279.595703,-133248.484375,6465.425781,-30010.292969,-4328.051758,-0.246392
364,-46538488.000000,434526.656250,17427994.000000,-2460555.500000,4241680.000000,-4509820.000000,0.540039
365,12070.511719,501.206482,-79889.937500,476.810608,13781.956055,1843.432983,0.378338
366,851754.562500,-150090.406250,-497071.531250,79255.210938,-140986.796875,186908.359375,0.711357
367,-305678.406250,-184320.156250,-1188935.125000,-94100.554688,299145.781250,-21026.068359,0.726238
368,-328710.437500,314695.812500,551216.000000,-2345.273926,-121626.554688,75967.093750,0.418726
369,187026.343750,-169333.203125,1031854.937500,-15863.874023,-273615.875000,-37953.605469,-0.187814
370,-161516.250000,134985.421875,73684.617188,-3007.722168,-2166.640381,-2530.500244,-0.119057
371,235859.453125,239987.343750,-349286.562500,22046.189453,12842.656250,-5016.395020,-0.045796
372,-12941333.000000,-2514326.250000,37951768.000000,3975527.500000,-9896893.000000,577136.000000,-0.569826
373,-2407632.000000,-1341944.750000,-952143.625000,-384759.031250,860231.000000,-459619.093750,-0.719681
374,-135811.921875,14293.741211,-169621.281250,-40739.957031,15519.650391,18144.595703,0.008968
375,39470.574219,144715.312500,-165362.312500,3398.232666,-51191.574219,-45547.421875,0.023687
376,16120220.000000,-901765.187500,-2248591.000000,-105670.007812,-1066853.000000,-363146.781250,0.897128
377,-31439.462891,-136877.562500,-90330.140625,33660.453125,-7197.623535,2729.918701,-0.180878
378,-400817.593750,439871.250000,-407229.375000,126769.890625,42506.320312,-81965.500000,0.453061
379,716250.062500,143990.859375,-93100.867188,26950.531250,69283.742188,142190.500000,0.018278
380,2825532.000000,-951791.500000,-9879838.000000,121513.718750,466144.031250,-290601.781250,-0.379080
381,3363718.000000,-8997832.000000,-14785683.000000,158294.625000,-482829.093750,162228.828125,-0.095087
382,-2069327.750000,-2752762.250000,-1509406.000000,-1147145.500000,987299.625000,-88871.734375,0.125489
383,88423.156250,-43415.914062,60517.007812,1891.946899,-28520.568359,-20673.773438,0.728191
384,-268208.687500,7809.492188,-706499.375000,-90086.039062,-134004.500000,33073.187500,-0.412550
385,371731.375000,-774188.562500,89754.765625,189608.734375,33285.921875,-91588.312500,0.064783
386,-46655.996094,-124040.718750,-177711.890625,26543.566406,37913.968750,-32894.078125,-0.593923
387,1716338.000000,741977.625000,12728363.000000,314134.437500,-239339.968750,-57684.195312,-0.316154
388,-1322609.125000,-756398.375000,-382081.625000,-221623.750000,303566.843750,174235.156250,-0.544021
389,-151105.265625,323845.906250,-483113.656250,-24773.865234,-109646.250000,-61406.691406,0.155917
390,19804384.000000,-12379475.000000,-3954963.750000,-1321744.500000,-4659275.500000,5662703.500000,0.470511
391,416555.062500,946095.125000,285802.656250,169963.390625,-129708.078125,148903.125000,0.408918
392,-18949.740234,-255018.859375,28722.917969,-53920.703125,1112.046265,1628.008057,-0.070737
393,-54752.371094,-688979.687500,51554.691406,-136660.296875,-6797.854004,-127116.257812,0.356479
394,-261531.906250,628415.375000,-240868.890625,-7886.596191,-68594.898438,-158249.968750,0.234659
395,577991.750000,165065.203125,-412426.031250,91722.531250,70942.890625,122773.312500,0.043936
396,-175317.593750,-149579.437500,-116359.984375,37313.386719,-38923.187500,-1273.877563,0.966577
397,-221979.312500,89874.695312,-612117.687500,-126764.312500,114684.140625,56517.039062,-0.310134
398,11635831.000000,-934841.812500,228266.078125,342557.031250,1397222.125000,-2933548.500000,-0.030032
399,390577.406250,508968.156250,210290.140625,-97002.523438,26966.306641,108157.593750,0.351093
400,238497.125000,225621.968750,-29099.626953,41371.812500,-48699.746094,-41517.125000,0.702829
401,-235792.546875,-166028.640625,229016.406250,46982.820312,-54867.820312,15002.741211,-0.607773
402,-19421302.000000,69073976.000000,-118707232.000000,-2732096.000000,1440591.750000,806284.375000,-0.507659
403,10319005.000000,-67446808.000000,87446184.000000,1669121.375000,5538901.000000,1841671.250000,0.018947
404,-76861.820312,199591.359375,770534.187500,171883.062500,-6669.347168,17534.699219,0.347343
405,106708.218750,27738.453125,-167366.906250,39362.695312,-4679.992188,23960.333984,0.356485
406,234300.140625,22913.242188,-36204.265625,-2534.012939,-35074.550781,-41356.281250,-0.532359
407,2986522.000000,12596549.000000,-1539717.250000,-718015.812500,180851.843750,-77506.960938,-0.383558
408,6612485.000000,-1136221.500000,2990875.500000,930918.687500,394508.937500,-2377054.500000,0.047719
409,-107315.765625,-1078163.875000,538973.750000,-435617.718750,-66206.164062,-180937.484375,-0.146984
410,-785277.375000,-2501855.500000,2117844.250000,-364558.906250,481952.281250,552476.312500,0.152891
411,781120.250000,102864.687500,135634.015625,22344.789062,-53997.183594,-83240.539062,-0.585442
412,875375.187500,438916.062500,-4264.130859,47262.988281,-115092.718750,-97624.445312,-0.220331
413,7614325.000000,8432698.000000,-5066884.500000,-557040.937500,-1861608.250000,-3317929.750000,0.280990
414,84076344.000000,-8721621.000000,-13638214.000000,-2232809.000000,-29447704.000000,-965896.312500,0.187217
415,-57158.558594,-43376.953125,214985.078125,14317.101562,-48184.625000,-9549.289062,0.287502
416,-198592.328125,263569.500000,-241761.328125,57120.332031,12568.274414,-60907.683594,0.628282
417,-526663.437500,85412.406250,506488.250000,-107460.906250,-55642.554688,-101137.164062,-0.717985
418,107562.843750,-6944063.500000,3149787.750000,-110552.898438,-205004.250000,-202252.265625,0.407441
419,-76938.976562,-46506.300781,200473.515625,7113.167969,-44582.222656,-8863.474609,0.149742
420,603442.937500,265048.281250,736097.812500,-177619.843750,-72891.843750,169722.546875,0.073203
421,-400330.312500,-452697.437500,372440.468750,96474.539062,-17347.289062,99317.562500,0.876845
422,892751.125000,176336.515625,326225.531250,-86543.718750,58168.261719,204035.687500,-0.028923
423,-50170.566406,963509.812500,-250230.562500,7459.900391,56828.441406,245991.218750,-0.183047
424,-318584.937500,-159022.062500,35989.535156,-33634.378906,57875.250000,-42600.089844,-0.400609
425,-775763.062500,-1724933.875000,-1276267.375000,246914.015625,-269309.812500,203328.765625,-0.122008
426,71083472.000000,-37161168.000000,-16172889.000000,-2650172.250000,-940853.812500,-80875.773438,0.137188
427,-10473.943359,-83913.476562,-73966.757812,26482.587891,-1772.623413,-3347.143066,0.783092
428,35453.832031,-52310.359375,35904.015625,-5480.058105,-17061.031250,-17704.927734,0.860087
429,50096.089844,-67988.171875,-30440.013672,2200.545410,-4994.713867,22557.738281,0.119132
430,-21533922.000000,-32881846.000000,-1886962.125000,-6374178.500000,5271809.500000,-575334.437500,-0.345870
431,-477856.875000,773125.687500,676781.500000,130551.273438,-155852.000000,269412.718750,-0.624142
432,2297691.750000,-419563.937500,-7578851.500000,525679.875000,137621.000000,16689.876953,0.065326
433,323588.656250,680073.187500,521343.281250,41465.101562,-152101.156250,174517.359375,0.243543
434,184213.328125,39842.351562,-26445.193359,-4209.186523,16256.046875,42080.035156,-0.040059
435,45661.097656,65482.703125,31848.308594,-1386.958496,921.495239,12983.187500,0.097707
436,401587.687500,-916189.437500,60402.898438,90346.937500,29741.033203,-280420.218750,-0.054400
437,-635609.812500,577890.625000,1299848.875000,-12881.515625,441196.750000,-179617.843750,-0.491895
438,141469.828125,17740.263672,1038168.000000,91003.914062,-233558.953125,-8470.952148,0.527399
439,-233357.250000,-1419062.375000,-926785.937500,349486.625000,78442.773438,-200081.390625,0.144789
440,-505613.500000,-94457.812500,1216522.250000,297431.062500,-7187.537109,121807.656250,0.089135
441,-295983.125000,-567153.500000,-377272.250000,-79686.921875,-110371.382812,195461.171875,0.685162
442,-631314.625000,145064.093750,-220025.390625,-67891.132812,-96900.398438,111319.671875,-0.578734
443,-763963.875000,-579070.250000,-800465.625000,-925.986084,-242871.375000,169050.000000,0.805841
444,-532456.562500,290.956268,-1003612.562500,186697.796875,-112583.140625,-106387.476562,0.564137
445,-731596.750000,-784449.000000,1137117.750000,85755.484375,213312.421875,202335.156250,0.458788
446,-72810.289062,200207.578125,-91900.625000,-22184.023438,23562.566406,44572.105469,-0.587025
447,-5834534.500000,995387.062500,-7866748.000000,-2316986.000000,-2230175.500000,1540153.375000,0.350328
448,8513.338867,-67976.500000,-26930.625000,20945.810547,3852.923584,-6178.118652,0.770121
449,660724.062500,125629.445312,995662.125000,232174.109375,72187.757812,-159583.156250,-0.426208
450,-19656386.000000,-31967628.000000,97890432.000000,13706821.000000,22974324.000000,12807122.000000,-0.235126
451,-4648685.000000,5576923.000000,2052527.375000,1573571.375000,676866.312500,1819042.750000,0.946070
452,-24559.476562,100465.429688,72186.742188,9735.765625,17687.712891,-22539.339844,0.238094
453,110814.679688,-265090.687500,-171712.609375,-86329.078125,-32886.519531,6436.817383,0.013925
454,-169592.031250,856617.312500,-158857.562500,-171882.843750,-3144.518799,150309.093750,-0.349719
455,-368721.656250,-5174731.500000,2884642.000000,1577808.125000,571759.062500,965333.562500,0.664145
456,-184769.484375,-215792.125000,425179.718750,-72974.250000,-29127.478516,-67272.500000,0.241505
457,238388.500000,-82591.921875,-157959.484375,5382.185547,43216.082031,-19295.195312,0.083067
458,20284.273438,294916.312500,80786.093750,51543.863281,12287.537109,-56850.500000,0.853769
459,16403.439453,-7123.445801,32149.316406,-4074.987061,4034.581787,4008.628174,0.491768
460,-912920.687500,929396.562500,-642479.250000,-60147.789062,141876.234375,299700.718750,0.319018
461,91713.242188,-15258.361328,33822.062500,5428.770996,19873.787109,-2315.502197,-0.022656
462,-43608944.000000,-37016904.000000,-11474495.000000,-3994007.000000,5788436.500000,-2829432.750000,-0.789698
463,-3927801.750000,-2118136.250000,1707775.875000,-114338.468750,536980.062500,960389.937500,0.129805
464,1175120.625000,988258.937500,-1752040.875000,-368353.250000,152303.406250,-163211.796875,0.441552
465,577860.937500,-346567.281250,141071.687500,9121.092773,59567.429688,147269.296875,0.331424
466,-13640.931641,-66009.312500,17677.253906,9084.075195,-4264.401855,4115.689941,-0.445971
467,278208.312500,-4287263.000000,1796342.125000,854925.312500,32415.656250,617.247192,0.386964
468,-87731.953125,-148769.531250,-177235.203125,45013.449219,-12122.694336,-12518.359375,0.078253
469,75332.820312,-194493.171875,-1553947.375000,466586.000000,-214198.703125,46716.875000,-0.663601
470,149487.437500,212433.390625,1079194.125000,-248461.718750,-85251.304688,34114.535156,0.096054
471,70193.882812,114693.210938,24728.257812,-20234.001953,15535.689453,-8913.664062,-0.707038
472,153076.093750,442634.406250,-235396.703125,121360.656250,-36463.355469,49250.050781,0.028826
473,1083722.500000,2648962.500000,-1958293.125000,-1052880.750000,309069.406250,-144822.265625,-0.388102
474,160693.531250,73099.460938,-205081.859375,-20118.792969,23455.824219,-866.388916,-0.555276
475,-522333.843750,435365.531250,-143764.953125,119260.250000,90280.835938,-130401.132812,0.162542
476,-92835.406250,55940.558594,-154536.343750,-35801.210938,-5853.007812,20580.236328,1.004309
477,133140.328125,-319376.375000,990253.437500,-64030.351562,288309.593750,111290.171875,0.613808
478,-323237.781250,597098.812500,-19591.982422,-98424.289062,-56141.191406,-93150.015625,-0.330419
479,3985871.750000,-621324.125000,-4330768.500000,-834833.312500,-1171060.500000,-684106.687500,-0.225687
480,-10477969.000000,-4561271.500000,-15046707.000000,-4679333.000000,517840.437500,1927693.125000,-0.042842
481,674641.437500,-1086902.875000,-181968.875000,55942.343750,93608.296875,-345851.468750,0.098562
482,65261.515625,-3076091.500000,-1357567.500000,-603246.062500,-272240.812500,506971.218750,-0.196653
483,-11679.881836,40133.812500,-84751.703125,-21652.001953,-2494.110107,-515.372253,0.103199
484,-153222.656250,289261.343750,123551.156250,-79724.289062,-62895.765625,14109.428711,0.499482
485,1339846.000000,-763118.687500,157762.906250,-60772.109375,-154748.593750,-292078.187500,0.190814
486,439001.093750,-174948.625000,-44458.953125,35470.746094,62260.195312,111724.062500,-0.120860
487,1629060.500000,29093.123047,69964.875000,-37346.308594,-430758.968750,442973.000000,0.866316
488,-490346.500000,151390.125000,323572.718750,66266.078125,180028.906250,17773.433594,0.420040
489,-297468.000000,-154756.000000,402090.437500,70190.125000,-29478.878906,34251.195312,-0.056597
490,-679923.312500,-998167.375000,-170125.093750,-264547.125000,160375.953125,68508.210938,0.397190
491,82196.218750,36750.289062,259085.046875,4585.776367,-55358.648438,-609.793762,-0.034534
492,-1652783.750000,3603689.250000,-10985537.000000,-1429975.500000,1130548.750000,478512.562500,-0.547794
493,-2337982.500000,145655.609375,-2030606.000000,76029.601562,-29356.687500,-77407.929688,0.160107
494,49897.269531,-107611.515625,-16313.125000,9048.933594,-7569.101074,27713.437500,0.263266
495,-95035.695312,-372106.312500,1386383.625000,-341070.968750,-38819.933594,-24891.378906,0.360556
496,53133.207031,36524.378906,17684.800781,7860.978516,-11595.424805,-6421.348633,-0.559774
497,88302.710938,536004.187500,-93650.062500,122872.539062,-33441.921875,-13099.698242,-0.438721
498,-106836.078125,-229365.609375,-325888.593750,-30891.259766,-71947.734375,63334.960938,-0.364263
499,-35866.957031,-229445.796875,-164561.703125,-25034.056641,-26822.183594,48636.796875,-0.425781
500,24625.173828,-589058.000000,-103364.492188,-68673.382812,59630.191406,-19207.943359,0.252137
501,72947.070312,161593.453125,82806.226562,-14176.441406,21646.724609,-34041.750000,-0.054387
502,-3028200.500000,-168826.265625,3870755.750000,20811.816406,-1902878.375000,145695.328125,-0.204517
503,-131572.312500,-628969.562500,227482.609375,-157667.203125,86603.484375,118380.679688,-0.022007
504,490566.906250,14716.728516,-22722.537109,-22274.828125,108928.203125,78753.101562,0.766530
505,-353716.312500,-64983.812500,-544812.062500,-130471.828125,44534.542969,80342.304688,0.147385
506,236722.062500,-628985.187500,1331610.750000,-107856.867188,-324972.500000,-135560.546875,0.051147
507,-4804047.500000,-12444324.000000,-6519395.500000,2606036.750000,209089.328125,-2350971.500000,0.271587
508,-768836.125000,-132481.328125,313008.125000,36042.835938,165622.062500,156482.359375,0.459946
509,340212.187500,296921.187500,-144533.718750,30683.261719,-67601.203125,-42797.519531,0.520469
510,697660.375000,347670.468750,267171.031250,-40502.792969,86414.453125,15997.323242,-0.120675
511,-254951.515625,669997.312500,409087.687500,194813.437500,-5053.764648,131188.453125,-0.143867
512,5661598.000000,-13211251.000000,3104418.250000,-3425917.750000,-1380743.000000,1266880.750000,0.001417
513,15931114.000000,11580261.000000,6199329.500000,114297.492188,-1048000.500000,1725947.000000,0.140558
514,-457956.156250,-5282212.500000,-704854.875000,-253521.312500,158652.765625,-1472507.375000,0.800191
515,-2774.439209,-265307.750000,335607.156250,89896.882812,-11906.728516,-2420.559570,0.847528
