Step,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm)
315,0.636488,0.614078,0.451463,-0.220806,0.234824,0.002725
316,0.617066,0.598059,0.449416,-0.213840,0.226694,0.002555
317,0.596733,0.581445,0.448249,-0.206887,0.218529,0.002391
318,0.576786,0.565122,0.446323,-0.199884,0.210263,0.002251
319,0.556422,0.548542,0.445072,-0.192995,0.202071,0.002111
320,0.535896,0.531922,0.443774,-0.186090,0.193822,0.001942
321,0.515587,0.515451,0.442264,-0.179239,0.185588,0.001878
322,0.495185,0.499040,0.440867,-0.172450,0.177394,0.001858
323,0.474858,0.482618,0.439680,-0.165778,0.169281,0.001842
324,0.454578,0.466253,0.438370,-0.159131,0.161157,0.001854
325,0.434445,0.450026,0.437057,-0.152574,0.153102,0.001868
326,0.414194,0.433681,0.436025,-0.146095,0.145089,0.001908
327,0.393055,0.416763,0.436389,-0.139802,0.137255,0.001930
328,0.410179,0.424816,0.390934,-0.132519,0.128667,0.001886
329,0.389159,0.408082,0.389871,-0.125974,0.120517,0.002003
330,0.265846,0.325876,0.515641,-0.123191,0.115561,0.002103
331,0.315374,0.354539,0.432603,-0.115602,0.106852,0.001600
332,0.297674,0.340214,0.431353,-0.110108,0.099842,0.001368
333,0.313688,0.347738,0.387971,-0.103411,0.091846,0.001312
334,0.294278,0.332251,0.387150,-0.097584,0.084462,0.001376
335,0.275083,0.316926,0.386365,-0.091858,0.077187,0.001433
336,0.124124,0.216899,0.552116,-0.091012,0.073937,0.001481
337,0.208223,0.268373,0.429605,-0.083899,0.066158,0.000496
338,0.226583,0.277781,0.386295,-0.078239,0.059383,0.000163
339,0.143309,0.220778,0.469748,-0.075668,0.054891,0.000230
340,0.161874,0.230466,0.427729,-0.070452,0.048644,-0.000088
341,-1.915947,-0.691678,1.474830,-0.133452,0.187830,-0.000174
342,0.234413,0.260517,0.402108,-0.076585,0.068098,-0.007769
343,0.230806,0.253428,0.403048,-0.074610,0.067367,-0.007730
344,0.227187,0.246419,0.403981,-0.072678,0.066627,-0.007504
345,0.223558,0.239460,0.404904,-0.070769,0.065880,-0.007107
346,0.219911,0.232563,0.405816,-0.068889,0.065121,-0.006572
347,0.216255,0.225710,0.406717,-0.067027,0.064355,-0.005929
348,0.212559,0.218910,0.407603,-0.065190,0.063566,-0.005203
349,0.208845,0.212147,0.408476,-0.063366,0.062766,-0.004432
350,0.205094,0.205424,0.409336,-0.061559,0.061945,-0.003624
351,0.201294,0.198730,0.410177,-0.059763,0.061098,-0.002814
352,0.197450,0.192071,0.411002,-0.057980,0.060227,-0.002018
353,0.193556,0.185433,0.411810,-0.056203,0.059328,-0.001247
354,0.189589,0.178817,0.412596,-0.054433,0.058393,-0.000525
355,0.185576,0.172218,0.413364,-0.052665,0.057433,0.000144
356,0.181492,0.165636,0.414111,-0.050901,0.056436,0.000746
357,0.177332,0.159054,0.414835,-0.049131,0.055402,0.001284
358,0.173099,0.152483,0.415537,-0.047361,0.054331,0.001741
359,0.168790,0.145915,0.416215,-0.045587,0.053221,0.002122
360,0.164396,0.139340,0.416867,-0.043803,0.052070,0.002431
361,0.159921,0.132762,0.417495,-0.042010,0.050879,0.002665
362,0.155344,0.126161,0.418095,-0.040200,0.049640,0.002828
363,0.150659,0.119556,0.418665,-0.038381,0.048349,0.002920
364,0.145907,0.112933,0.419210,-0.036545,0.047025,0.002956
365,0.141038,0.106292,0.419725,-0.034694,0.045647,0.002938
366,0.136079,0.099631,0.420211,-0.032824,0.044226,0.002864
367,0.131007,0.092936,0.420665,-0.030929,0.042752,0.002747
368,0.125847,0.086225,0.421092,-0.029019,0.041238,0.002600
369,0.120574,0.079488,0.421486,-0.027088,0.039671,0.002417
370,0.115204,0.072708,0.421848,-0.025127,0.038060,0.002213
371,0.109734,0.065915,0.422181,-0.023152,0.036403,0.001997
372,0.104161,0.059081,0.422481,-0.021148,0.034699,0.001765
373,0.098472,0.052211,0.422748,-0.019118,0.032942,0.001533
374,0.092693,0.045316,0.422984,-0.017066,0.031144,0.001297
375,0.086808,0.038383,0.423187,-0.014987,0.029299,0.001064
376,0.080816,0.031419,0.423357,-0.012884,0.027405,0.000843
377,0.074742,0.024417,0.423498,-0.010753,0.025474,0.000633
378,0.068565,0.017387,0.423606,-0.008600,0.023497,0.000428
379,0.062291,0.010312,0.423681,-0.006416,0.021477,0.000240
380,0.055936,0.003219,0.423727,-0.004215,0.019419,0.000071
381,0.049491,-0.003913,0.423742,-0.001985,0.017322,-0.000081
382,0.042960,-0.011070,0.423726,0.000265,0.015186,-0.000221
383,0.036357,-0.018246,0.423683,0.002534,0.013018,-0.000342
384,0.029682,-0.025461,0.423610,0.004831,0.010817,-0.000448
385,0.022923,-0.032682,0.423508,0.007138,0.008578,-0.000541
386,0.016101,-0.039940,0.423378,0.009473,0.006311,-0.000615
387,0.009207,-0.047213,0.423220,0.011824,0.004011,-0.000679
388,0.002262,-0.054514,0.423037,0.014196,0.001688,-0.000730
389,-0.004735,-0.061816,0.422829,0.016578,-0.000659,-0.000778
390,-0.011793,-0.069135,0.422595,0.018976,-0.003035,-0.000810
391,-0.018888,-0.076461,0.422338,0.021387,-0.005427,-0.000836
392,-0.026015,-0.083793,0.422059,0.023808,-0.007835,-0.000862
393,-0.033179,-0.091129,0.421758,0.026240,-0.010261,-0.000877
394,-0.040383,-0.098456,0.421434,0.028675,-0.012706,-0.000891
395,-0.047595,-0.105788,0.421093,0.031121,-0.015156,-0.000905
396,-0.054835,-0.113105,0.420732,0.033569,-0.017620,-0.000921
397,-0.062082,-0.120406,0.420353,0.036016,-0.020090,-0.000932
398,-0.069342,-0.127699,0.419956,0.038468,-0.022567,-0.000948
399,-0.076602,-0.134973,0.419544,0.040918,-0.025046,-0.000966
400,-0.083853,-0.142231,0.419118,0.043370,-0.027524,-0.000985
401,-0.091106,-0.149445,0.418677,0.045808,-0.030004,-0.001012
402,-0.098354,-0.156635,0.418221,0.048242,-0.032486,-0.001036
403,-0.105559,-0.163792,0.417757,0.050669,-0.034951,-0.001062
404,-0.112762,-0.170906,0.417279,0.053083,-0.037419,-0.001102
405,-0.119915,-0.177982,0.416794,0.055487,-0.039867,-0.001135
